"","ORIGEN","AÑO_N","MES_N","AÑO","TRIMESTRES","TOTAL_KILOS_BRUTOS","TOTAL_KILOS_NETOS","I_DOLARES","I_PESOS"
"3678","66",2015,11,15,4,18206499.8317574,18010984.0940831,46672150.0320393,139586072296.738
"3679","68",2015,11,15,4,91375818.6772924,91284913.2388377,56878861.4078064,168156377013.981
"3680","70",2015,11,15,4,33671327.01,33669619.03,8221113.17863464,25221835791.5469
"3681","73",2015,11,15,4,3750037.57519531,3705673.8762207,11664095.6527328,34786204431.6562
"3682","76",2015,11,15,4,109489662.534953,105596393.978786,159159780.951233,478020440482.895
"3683","81",2015,11,15,4,107262338,107262088,27150494,81781973008
"3684","85",2015,11,15,4,291368987.25,291370311.25,69339250.875,208507572224
"3685","86",2015,11,15,4,19993232.5,19993017.5,4241394.58203125,13026759044
"3686","88",2015,11,15,4,9395.099609375,7799.22021484375,262152,759671936
"3687","97",2015,11,15,4,318.410003662109,283.619995117188,12321.830078125,34812252
"3688","05",2015,12,15,4,177922192.622501,166364138.786697,371428182.933434,1206515826950.35
"3689","08",2015,12,15,4,113452099.639597,111956340.720429,109951272.716154,355274816837.411
"3690","11",2015,12,15,4,45674791.7154375,42352894.6399763,234540407.997705,764327511488.186
"3691","13",2015,12,15,4,116052536.782942,113397587.85348,131770160.736337,425410213061.007
"3692","15",2015,12,15,4,57173660.638097,57147373.9899995,28714813.5844774,92818921990.6328
"3693","17",2015,12,15,4,18132680.1149851,17468776.3016231,52245194.3660586,169933044174.842
"3694","19",2015,12,15,4,17840199.4777668,17639222.7798442,25252336.9959793,81715050193.3125
"3695","20",2015,12,15,4,4603002744.56055,4602766001.57031,241658767.766602,782206131160
"3696","23",2015,12,15,4,12782988.0814209,12714435.8127441,31046426.6329346,100215858108.355
"3697","25",2015,12,15,4,224549643.069476,221971308.926199,104575047.57035,340676120387.866
"3698","27",2015,12,15,4,333319,333319,129576.97265625,432486460
"3699","41",2015,12,15,4,73078811.6769531,72956594.6907814,50525457.8066406,162839947792
"3700","44",2015,12,15,4,2140505443.98999,2140504440.33,109543373.76001,350971968593.5
"3701","47",2015,12,15,4,92065181.0501318,89599693.829464,48432668.3351274,155829073476.226
"3702","50",2015,12,15,4,531589283.980015,531589191.499996,101619530.5,327522017231
"3703","52",2015,12,15,4,9254731.41035174,9244052.24041817,9440058.58485079,30879894331.9258
"3704","54",2015,12,15,4,141576043.905688,141530388.191875,11834075.6822894,38578254097.4585
"3705","63",2015,12,15,4,7669850.74222183,7611302.04099345,22888778.6104883,74119785174.775
"3706","66",2015,12,15,4,24638744.1439516,24392914.9886389,59382282.5650629,191933140023.05
"3707","68",2015,12,15,4,188649252.624054,188523384.481385,83329254.074801,269001142571.48
"3708","70",2015,12,15,4,9916560,9908907.5,1344078.25,4362323964
"3709","73",2015,12,15,4,17657257.2177734,17618383.1499023,16104591.003418,51963459766
"3710","76",2015,12,15,4,114114612.94393,110345240.562541,131089117.90785,425221205045.381
"3711","81",2015,12,15,4,170354222.010001,170354218.88,33039037.3099976,107385890033.75
"3712","85",2015,12,15,4,378263782.290039,378261810.279785,78914785.40625,258610428496
"3713","86",2015,12,15,4,19612683.125,19612683.125,3895931.25,12437676800
"3714","88",2015,12,15,4,9375.400390625,7799.22021484375,262284,862135360
"3715","94",2015,12,15,4,26023,24625,42695.5,134153960
"3716","05",2016,1,16,1,112782642.869813,105326691.963954,243578348.759202,797371023993.897
"3717","08",2016,1,16,1,71817824.5288779,71000140.3738103,88848811.7536031,289829734875.412
"3718","11",2016,1,16,1,30343153.8867273,28289055.5396702,152909548.016954,502697077561.02
"3719","13",2016,1,16,1,63865760.533334,62257662.0343012,84855584.1602511,278112747896.883
"3720","15",2016,1,16,1,106754347.370827,106739577.38,21091162.6994848,69096140555.9551
"3721","17",2016,1,16,1,12374761.1921688,11907581.1421167,36351166.2260506,119589806889.607
"3722","18",2016,1,16,1,45630,38230,82201.7578125,270767680
"3723","19",2016,1,16,1,10681192.3864484,10597032.5979002,14764461.7893677,48283159973.3906
"3724","20",2016,1,16,1,1566556050.33984,1566471260.33984,80491042.9575195,264516099441.5
"3725","23",2016,1,16,1,38788688.1521759,38740700.3292255,24355550.3034363,80020535299
"3726","25",2016,1,16,1,202526440.302915,199921349.952292,91897093.4432291,301924204111.601
"3727","27",2016,1,16,1,139409.299999952,139408.149999976,132575.94140625,444342120
"3728","41",2016,1,16,1,17140457.9160156,17017866.3775005,33961670.8682861,111256191375.648
"3729","44",2016,1,16,1,2669140591.42752,2669138541.93749,146607208.820312,484420690210.453
"3730","47",2016,1,16,1,53939162.4785536,51545155.6257493,29609506.0128052,98010377380.3594
"3731","50",2016,1,16,1,298600008.359678,298599080.300146,49966089,164060067492.562
"3732","52",2016,1,16,1,2332710.89993656,2320925.68995082,4393229.42404962,14204072211.1699
"3733","54",2016,1,16,1,56433424.6469785,56411518.128171,6442162.65246582,21297569585.1875
"3734","63",2016,1,16,1,6852455.36352539,6804740.97033691,20192265.7800293,66274713789.4297
"3735","66",2016,1,16,1,16594731.8248867,16334666.2409088,40359922.2341354,131655500244.248
"3736","68",2016,1,16,1,106208211.401229,106122707.805477,52416253.5742912,172448390202.578
"3737","70",2016,1,16,1,93671574,93659281,17433168.3007812,57350214455.5
"3738","73",2016,1,16,1,6268065.5774231,6216844.72294617,13176715.4320068,43086019961.9766
"3739","76",2016,1,16,1,70859042.2032941,67550952.4111921,122341128.282431,400386060000.26
"3740","81",2016,1,16,1,105818098.059998,105818090.859985,17638453.2800293,57431461951
"3741","85",2016,1,16,1,360200075,360200075,57624035.25,189321400064
"3742","86",2016,1,16,1,10132807.0195312,10132807.0195312,1409374.09179688,4741951656
"3743","97",2016,1,16,1,7457.97998046875,7119,58545.25,191347536
"3744","05",2016,2,16,1,208850380.377392,194214031.787392,331088817.122785,1109668669454.61
"3745","08",2016,2,16,1,53370144.374558,52197857.3226436,105797628.700573,355624181095.398
"3746","11",2016,2,16,1,48389118.9148663,45220678.8628603,230314202.909675,773836902697.125
"3747","13",2016,2,16,1,141455274.363667,139687498.298379,95037960.7768359,319200840783.445
"3748","15",2016,2,16,1,107400971.680514,107396939.39,31964846.5074463,107063529683.598
"3749","17",2016,2,16,1,12578472.6417337,12066397.4676291,35231072.9762817,118527669186.038
"3750","18",2016,2,16,1,26200.9499999881,22500.9499999881,47649.8890686035,157968849.375
"3751","19",2016,2,16,1,12555127.3581163,12443604.66057,19624565.0827246,65715843705.5405
"3752","20",2016,2,16,1,4360597954,4360551408,183322265.703125,612885577061.5
"3753","23",2016,2,16,1,9311212.35850525,9254986.74699688,19901643.1422272,67514400862.125
"3754","25",2016,2,16,1,157277015.22131,154395689.606223,125779828.569215,422579678388.028
"3755","27",2016,2,16,1,25937.6999998093,25935.7599999905,124114.4609375,420181878
"3756","41",2016,2,16,1,19728856.2753906,19622289.5,36494793.4355469,122699049934.561
"3757","44",2016,2,16,1,2518293853,2518292872.70001,123319882.510742,415243463794
"3758","47",2016,2,16,1,66077195.4972443,64627099.8014626,38830150.5043759,130624410637.964
"3759","50",2016,2,16,1,387761008,387761008,66908810,226180561920
"3760","52",2016,2,16,1,8969715.49982226,8957228.37045217,9546131.65354919,32182911891.376
"3761","54",2016,2,16,1,43719977.5861381,43687628.6983617,5921985.77835083,19772112698.8218
"3762","63",2016,2,16,1,7183600.90800858,7124334.9899292,21780931.5343018,73202275384
"3763","66",2016,2,16,1,19126144.6556884,18895085.3003414,47361989.4870046,158740099077.514
"3764","68",2016,2,16,1,123154588.584696,123017297.681209,57356484.0352764,192261321107.126
"3765","70",2016,2,16,1,77084720,77070190,8960105.796875,29961374432
"3766","73",2016,2,16,1,14725060.6574745,14667827.3200684,12903696.8954697,43148901144.6875
"3767","76",2016,2,16,1,76556146.562947,73494509.3417243,179495904.883072,603053905383.171
"3768","81",2016,2,16,1,107335447.269992,107335273.369952,19610946.6307373,65357585855.75
"3769","85",2016,2,16,1,471199254,471199254,87579487.4299927,293852233361.5
"3770","88",2016,2,16,1,9395.099609375,7799.22021484375,255762,850874112
"3771","97",2016,2,16,1,405.679992675781,358,4162,14028285.5
"3772","05",2016,3,16,1,236984681.13789,221172464.212023,377169946.276748,1186544732863.84
"3773","08",2016,3,16,1,59688594.5237098,58539833.5055083,106160265.192429,333794865823.808
"3774","11",2016,3,16,1,43998573.1420385,41122735.6217942,203546775.023132,639156981455.576
"3775","13",2016,3,16,1,75122435.335257,73273955.3876357,88251944.867158,276803984495.266
"3776","15",2016,3,16,1,72214684.4399755,72212952.89,20085691.454535,63640863520.8672
"3777","17",2016,3,16,1,18395935.2304302,17653636.3787195,49330959.9462185,154502899080.807
"3778","18",2016,3,16,1,26200,22500,47129.16015625,149679856
"3779","19",2016,3,16,1,14567165.5022154,14372015.0069408,17050863.912632,53260442806.1211
"3780","20",2016,3,16,1,2201056191.97015,2200985009,104513363.649414,327916936003.875
"3781","23",2016,3,16,1,16590364.6613159,16538522.0866699,33072550.810791,104358579622
"3782","25",2016,3,16,1,194450618.582565,192135335.068817,110945770.862869,345773530615.719
"3783","27",2016,3,16,1,281244,281244,86715,270173568
"3784","41",2016,3,16,1,16643503.7137207,16550651.7099609,30216514.9370117,95079912482
"3785","44",2016,3,16,1,2975566999.23004,2975566905.90002,139894689.964219,439023047260.609
"3786","47",2016,3,16,1,439057779.101288,436774786.9636,71803848.3355713,225363478051.562
"3787","50",2016,3,16,1,282050767.98999,282050683.699997,62518191,193426422610
"3788","52",2016,3,16,1,1025036.55033377,1016340.46007472,2977250.68615294,9328593002.99121
"3789","54",2016,3,16,1,85987746.4598336,85925557.1572629,10620211.8468346,33623572178.9889
"3790","63",2016,3,16,1,4965969.00092769,4918038.0802002,15751311.1602554,49259356343.5625
"3791","66",2016,3,16,1,16043622.2059886,15861352.64089,41777142.4497306,130871729413.305
"3792","68",2016,3,16,1,117683114.925319,117525246.432825,59429235.4350333,186979072756.943
"3793","70",2016,3,16,1,5011913.19921875,4992987.75927734,966793.5,3048911036
"3794","73",2016,3,16,1,3056817.62451172,3021736.296875,10652282.0258789,33177464999
"3795","76",2016,3,16,1,96332744.7984106,92928113.0890319,158649798.752789,496787779011.409
"3796","81",2016,3,16,1,133300920.16,133300920.1,29921715,93028729156.5
"3797","85",2016,3,16,1,378322622,378322622,76301762,236750390272
"3798","86",2016,3,16,1,4655374,4655374,843314.375,2583184640
"3799","88",2016,3,16,1,18675.6699981689,15473.2001953125,482578.16003418,1547081154
"3800","94",2016,3,16,1,607.779992580414,535.410000085831,131864.203125,420953604.5
"3801","05",2016,4,16,2,250612756.8517,233619609.249749,381143478.600738,1141069898496.47
"3802","08",2016,4,16,2,78492557.534892,77123618.0293644,111698451.67535,335424511934.73
"3803","11",2016,4,16,2,46370357.3707822,43041663.4764872,212886347.96286,639336386280.537
"3804","13",2016,4,16,2,138275389.796974,136368702.314792,99505645.8216884,297490575261.75
"3805","15",2016,4,16,2,80030454.1006941,80022948.4399993,15183968.3421021,45563110990.625
"3806","17",2016,4,16,2,25532079.621461,24410540.2506485,79833258.5653703,236025294570.687
"3807","18",2016,4,16,2,52502.290002346,45076,84357.446849823,243478502.027344
"3808","19",2016,4,16,2,11123217.0260698,10935161.9892753,21789537.149539,64916167915.8711
"3809","20",2016,4,16,2,3824866746.99023,3824799193,223025515.281494,659362147736
"3810","23",2016,4,16,2,10646466.0830078,10552855.1706543,25635189.6035156,77341678624
"3811","25",2016,4,16,2,69754947.1240572,67394846.6479014,108602535.875149,324256822892.447
"3812","27",2016,4,16,2,179,150,54314,162717136
"3813","41",2016,4,16,2,22702729.4363282,22580781.418125,48057100.1281738,142805247629.5
"3814","44",2016,4,16,2,1544804214.87057,1544799704.79004,77435016.6698608,231851979961
"3815","47",2016,4,16,2,154791761.696684,152077908.670858,65442103.75354,195979307330.281
"3816","50",2016,4,16,2,195744385.160034,195744039.199986,48420791.3535156,142933364224.5
"3817","52",2016,4,16,2,1047836.46015424,1038569.06986082,3039019.94369483,9149916732.95703
"3818","54",2016,4,16,2,100795342.577497,100759230.834814,9561436.5372467,28356918897.1094
"3819","63",2016,4,16,2,8312086.79857493,8242889.45013691,24856030.525116,74027394087.4375
"3820","66",2016,4,16,2,24543311.0184901,24250497.7076264,59572754.9436079,178573216059.321
"3821","68",2016,4,16,2,78526508.6622551,78398476.306595,51940237.6501317,156314371925.093
"3822","70",2016,4,16,2,80783490.3598633,80773417.4499512,12397148.065918,36163702160
"3823","73",2016,4,16,2,3994620.86569881,3954690.47742987,9735694.39001465,29274756342.62
"3824","76",2016,4,16,2,96119796.6774883,91765255.3901653,141049677.740314,423649584392.818
"3825","81",2016,4,16,2,30085189.1800003,30085025.54,6732438.70010757,20710893425.375
"3826","85",2016,4,16,2,541394688.515625,541394688.515625,130048678.400391,392541304392
"3827","86",2016,4,16,2,36895797,36895797,6880675.375,20341716480
"3828","88",2016,4,16,2,351.970001220703,251.5,1454,4195836.78125
"3829","94",2016,4,16,2,3,2.51999998092651,101113.2265625,294461952
"3830","05",2016,5,16,2,281965163.305662,261239888.149294,398022586.670036,1193386395027.63
"3831","08",2016,5,16,2,67039276.3029329,65769582.2943586,119143540.875249,355427961909.257
"3832","11",2016,5,16,2,49268670.4824994,46156121.9409465,221573681.793068,661498685380.404
"3833","13",2016,5,16,2,98631373.2835436,96482835.2804312,105858927.178407,316795703550.019
"3834","15",2016,5,16,2,31938888.3394587,31931043.1700001,9476413.92547607,28376139267.0625
"3835","17",2016,5,16,2,16432250.3493395,15562813.6984262,48657183.3939575,145284294782.383
"3836","18",2016,5,16,2,93.6900024414062,76.8000030517578,357.600006103516,1067014
"3837","19",2016,5,16,2,7987379.90181828,7802774.57859468,14878755.8738728,44355267223
"3838","20",2016,5,16,2,5018115672.13,5018088627,294742964.445312,873108423775.75
"3839","23",2016,5,16,2,15396240.0023232,15351301.0763168,32760273.5845337,97163102472.875
"3840","25",2016,5,16,2,252628190.841517,249898412.093556,130925812.679672,393368170640.569
"3841","27",2016,5,16,2,199672,199650,146475,426070956
"3842","41",2016,5,16,2,19467190.1138732,19406217.49,27460771.0507812,81901240569.625
"3843","44",2016,5,16,2,2570412581.90996,2570411107.76999,114769250.098633,339344855778
"3844","47",2016,5,16,2,83051894.2089233,80130283.5993195,56228071.0266342,167986916327.859
"3845","50",2016,5,16,2,171559632.980019,171555970.200058,47903510.2480469,141866809184
"3846","52",2016,5,16,2,5413744.13926601,5409452.85989714,4466157.47563124,13558662479.1367
"3847","54",2016,5,16,2,77670215.2342963,77621399.4807945,7852504.33184147,23544669187.8135
"3848","63",2016,5,16,2,4192931.85424805,4154475.29990005,12659399.859314,37835051601.5391
"3849","66",2016,5,16,2,16738510.9263289,16528651.1379059,38711551.447863,115796044233.089
"3850","68",2016,5,16,2,193200562.451551,193074852.47589,84271209.5331964,251983508377.516
"3851","70",2016,5,16,2,83358793.5300195,83351990.4600196,13213903.5740662,37810222260.4531
"3852","73",2016,5,16,2,29863799.9246292,29822326.2399979,15189826.5063477,45960940960
"3853","76",2016,5,16,2,97526958.5119397,93820161.6342739,144674842.293955,431500030268.777
"3854","81",2016,5,16,2,169157174.4,169157169.3,45627893.8100014,135665186626.523
"3855","85",2016,5,16,2,388319605,388319605,107462673.375,325990046720
"3856","86",2016,5,16,2,17825444,17825444,2729549.75,8122980352
"3857","88",2016,5,16,2,1405.94999665022,1091.49999259412,118675.62109375,355855536.125
"3858","94",2016,5,16,2,8.09999990463257,6.90999984741211,135286.833122253,399417073.765625
"3859","95",2016,5,16,2,2,1.82000005245209,74656.15625,228317200
"3860","97",2016,5,16,2,14516.4702758789,13753.1597900391,36737.1586914062,108461688.5
"3861","05",2016,6,16,2,246812304.532208,227708023.728077,355241023.411159,1059915707767.85
"3862","08",2016,6,16,2,108703010.969661,107054126.112161,113733202.37221,340314390767.559
"3863","11",2016,6,16,2,45597842.5960231,42113150.1911476,206761739.155113,618939217644.859
"3864","13",2016,6,16,2,88675814.7221859,86428995.7031458,103855156.971812,310321031780.735
"3865","15",2016,6,16,2,133969654.62998,133963042.979979,31239229.1225586,93473114187.5
"3866","17",2016,6,16,2,18375830.7981851,17512702.1898427,55176441.8095528,164686227256.097
"3867","18",2016,6,16,2,26200,22500,43317.53125,127827864
"3868","19",2016,6,16,2,9249844.66030306,9095096.39193806,15707814.9992056,46762425446.3296
"3869","20",2016,6,16,2,4559400858,4559331197,242821844.171509,732831963290
"3870","23",2016,6,16,2,16271965.3276367,16231632.1569824,38108643.8476562,113898876674
